UNIT_ID,UNIT_NAME,ITEM_ID,ITEM_NAME,CATEGORY_NAME,BRAND_NAME,BALANCE
9,HINA PACKAGES MULTAN,9000073133,PLATE;CONNECTION,ELECTRICAL,,4
9,HINA PACKAGES MULTAN,9000072832,CAPACITOR;80-110-UF,ELECTRICAL,FUJI,1
4,SMF INDUSTRIES LTD # 02,9000069989,PIPE;AIR PRESSURE;10X6.5MM,MECHANICAL,CHINA,328
9,HINA PACKAGES MULTAN,9000104751,BELT;TIMING;1922 V 340,BELT,,4
9,HINA PACKAGES MULTAN,9000065582,DRILL BIT;HSS;8MM,TOOLS,DORMER,5
9,HINA PACKAGES MULTAN,9000083313,SLEEVE;HEAT RESISTANT;#7,ELECTRICAL,,8
9,HINA PACKAGES MULTAN,9000110043,BAFFLE,MECHANICAL,,1
9,HINA PACKAGES MULTAN,9000110117,VALVE;SOLENOID;SY7120-5DL-02,MECHANICAL,,4
9,HINA PACKAGES MULTAN,9000110026,BELT;CNVR;#720709008;AUTO STACKER,BELT,,1
9,HINA PACKAGES MULTAN,9000110091,SWITCH;PROXIMITY;TL-Q5MC1-2,ELECTRICAL,,2
6,KIMS,9000102091,HARD DISK DRIVE;INTERNAL;8TB,COMPUTER/ I.T ACCESSORIES,SEAGATE,2
6,KIMS,9000057901,BEARING;51106,BEARING,SKF,6
9,HINA PACKAGES MULTAN,9000022708,PLASTER OF PARIS,BUILDING MATERIAL (E&M),GENERAL ITEMS,100
40,SMF INDUSTRIES LTD,9000072533,"SHEET;SOCKET;MULTI;4""X4""",ELECTRICAL,AQUA,2
3,USMAN TRADE LINKERS,9000027061,BATTERY WATER,ELECTRICAL,,22.5
28,VISION HATTAR ( INDUS ),9000076280,CORIANDER;GREEN,MESS ITEMS,,2
28,VISION HATTAR ( INDUS ),9000076270,LEMON,MESS ITEMS,,4
28,VISION HATTAR ( INDUS ),9000076267,ONION;DRY,MESS ITEMS,,200
60,GIBS FOOD PRODUCTS,9000081831,CUP;CERAMIC;#5,MECHANICAL,,15
40,SMF INDUSTRIES LTD,9000051382,"TEE;G.I;2""",MECHANICAL,GENERAL ITEMS,1
28,VISION HATTAR ( INDUS ),9000051249,"ELBOW;G.I;2""",MECHANICAL,GENERAL ITEMS,2
19,VISION LAHORE,9000125012,SPARE PARTS FOR KP6N;20545-16011520,BOBST PARTS,BAUMER,5
60,GIBS FOOD PRODUCTS,9000051807,TUBE;INSOLUTION;3/8''',ELECTRICAL,AEROFLEX,102
60,GIBS FOOD PRODUCTS,9000052117,"FLANGE;S.S;1-1/4""",MECHANICAL,GENERAL ITEMS,2
3,USMAN TRADE LINKERS,9000049392,OIL SEAL;20X35X8,BEARING,SKF,8
60,GIBS FOOD PRODUCTS,9000121018,"DISK;PAPER;4""",MECHANICAL,PFERD,7
60,GIBS FOOD PRODUCTS,9000073607,FERRULE;COPPER;16MM,ELECTRICAL,,11
40,SMF INDUSTRIES LTD,9000124081,THIMBLE COMMODE,BUILDING MATERIAL (E&M),SONEX,3
60,GIBS FOOD PRODUCTS,9000084201,"FLANGE;M.S;2"";PN-16",MECHANICAL,,68
1,GIBS,9000060858,CIRCUIT BREAKER;MCB;6 AMP SP,ELECTRICAL,TERA SAKIE,8
60,GIBS FOOD PRODUCTS,9000094005,"BELLOW;RUBBER;8"";DIN-200",MECHANICAL,,6
6,KIMS,9000069722,OIL SEAL;30X45X7,BEARING,SKF,4
28,VISION HATTAR ( INDUS ),9000069894,GRAM;WHITE,MESS ITEMS,,50
28,VISION HATTAR ( INDUS ),9000076253,BLACK PEPPER;SABIT,MESS ITEMS,,1
28,VISION HATTAR ( INDUS ),9000076284,GINGER,MESS ITEMS,,1
24,EXPERT ADVERTISING LAHORE,9000112869,GRIPPER;HOLDER;C3.581.628F,HEIDELBERG PARTS,HEIDELBERG,2
24,EXPERT ADVERTISING LAHORE,9000115483,BEARING;626-2RSI,BEARING,XRL,129
3,USMAN TRADE LINKERS,9000061922,CIRCUIT BREAKER;MCB;32 AMP 3P,ELECTRICAL,FUJI,1
4,SMF INDUSTRIES LTD # 02,9000114687,BEARING;END;POS 14L,BEARING,IKO JAPAN,10
3,USMAN TRADE LINKERS,9000086951,UNIFORM;LABOUR;WHITE,SAFETY EQUIPMENT,,6
6,KIMS,9000057914,OIL SEAL;20X35X7,BEARING,LOCAL,78
40,SMF INDUSTRIES LTD,9000025390,CABLE CUTTER,TOOLS,GENERAL ITEMS,1
40,SMF INDUSTRIES LTD,9000051575,GLAND;CABLE;PVC;PG 21,ELECTRICAL,GENERAL ITEMS,44
3,USMAN TRADE LINKERS,9000117691,BATTERY;DRY;4V 4AH,ELECTRICAL,HIGH POWER,4
3,USMAN TRADE LINKERS,9000055517,FILE;MANAGEMENT;A4,STATIONARY,GENERAL ITEMS,1
3,USMAN TRADE LINKERS,9000063975,BELT;PLAIN;B 86,BELT,DONGAL,6
5,N.H FOODS MULTAN,9000071730,"AIR CONN;ELBOW;PVC;MALE;12MMX1/4""",MECHANICAL,CHINA,8
4,SMF INDUSTRIES LTD # 02,9000114154,BEARING;BRACKET;FYJ 20-TF,BEARING,SKF,10
6,KIMS,9000128433,UNIFORM;LABOUR DAY;BLUE;XL,SAFETY EQUIPMENT,,47
40,SMF INDUSTRIES LTD,9000054646,GEAR SPROCKET;M.S;30-T,MECHANICAL,GENERAL ITEMS,5
40,SMF INDUSTRIES LTD,9000084191,"FLANGE;M.S;1"";PN-16",MECHANICAL,,112
3,USMAN TRADE LINKERS,9000086961,SHEET;PLASTIC;GOLI MAT;6',GENERAL,,26
9,HINA PACKAGES MULTAN,9000127015,OIL SEAL;18X30X10,BEARING,SKF,6
63,4-ACRE UNIT,9000095357,TABLE;COOLING;FABRICATE,MECHANICAL,,2
3,USMAN TRADE LINKERS,9000105550,BATTERY;12V 7AH,ELECTRICAL,SOGO,1
3,USMAN TRADE LINKERS,9000118774,HEATER;CARTRIDGE;10X75MM,ELECTRICAL,,2
3,USMAN TRADE LINKERS,9000075515,SWITCH;PUSH-BUTTON;PB-2,ELECTRICAL,RIKEN,3
3,USMAN TRADE LINKERS,9000060841,CIRCUIT BREAKER;MCB;32 AMP SP,ELECTRICAL,TERA SAKIE,1
3,USMAN TRADE LINKERS,9000049427,OIL SEAL;25X52X7,BEARING,SKF,6
60,GIBS FOOD PRODUCTS,9000094060,RELAY;230V AC 8 PIN;FLAT;W/BASE,ELECTRICAL,FINDER,6
24,EXPERT ADVERTISING LAHORE,9000068382,"CLAMP;JUBILEE;1-1/4""",MECHANICAL,,12
1,GIBS,9000045367,BEARING;30310,BEARING,NTN,1
19,VISION LAHORE,9000055022,"PIPE;SILVER;1/2""",MECHANICAL,GENERAL ITEMS,1
60,GIBS FOOD PRODUCTS,9000073917,"STRAINER;BRASS;1"";Y-TYPE",MECHANICAL,,2
1,GIBS,9000113240,"SENSOR;T/C;WITH HEAD;PT-100;6MMX4""",ELECTRICAL,GERMAN,4
19,VISION LAHORE,9000057721,"FAN;PEDESTAL;24""",ELECTRICAL,G.F.C,1
19,VISION LAHORE,9000101950,CAPACITOR;200-250-UF,ELECTRICAL,UT,1
6,KIMS,9000129334,CONNECTOR;DATE CODER;7PIN;MALE,ELECTRICAL,,12
24,EXPERT ADVERTISING LAHORE,9000129984,ELBOW;PPRC;32MM,BUILDING MATERIAL (E&M),POPULAR,5
24,EXPERT ADVERTISING LAHORE,9000130294,HAMMER;W/H;1 KG,TOOLS,BETA,1
40,SMF INDUSTRIES LTD,9000084035,PAINT;ENAMEL;GREEN,BUILDING MATERIAL (E&M),MASTER,8
4,SMF INDUSTRIES LTD # 02,9000049442,OIL SEAL;30X42X7,BEARING,SKF,5
40,SMF INDUSTRIES LTD,9000083207,SOCKET;REDUCER;PPRC;50X32,BUILDING MATERIAL (E&M),MASTER,4
19,VISION LAHORE,9000072266,"PIPE;S.S;3/4"";SCH-40",MECHANICAL,,40
60,GIBS FOOD PRODUCTS,9000055872,DISHWASH;LIQUID,GENERAL,MAX,3
63,4-ACRE UNIT,9000025454,RATCHET,TOOLS,GENERAL ITEMS,22
6,KIMS,9000104568,SUSPENSION;FOR HELEMET;4 POINT,MECHANICAL,3M,10
19,VISION LAHORE,9000128968,BEARING;1206 T,BEARING,USA,1
28,VISION HATTAR ( INDUS ),9000098199,PAPER;PRINTER;A4;70GM,STATIONARY,COPYMATE PLUS,16
19,VISION LAHORE,9000051157,"SOCKET;PVC;1""",ELECTRICAL,POPULAR,378
19,VISION LAHORE,9000104578,HANDLE;DRAWER,BUILDING MATERIAL (E&M),,32
60,GIBS FOOD PRODUCTS,9000071861,"STRAINER;M.S;2-1/2""",MECHANICAL,,11
9,HINA PACKAGES MULTAN,9000131694,AIR CYLINDER;CQ2A100-50DCMZ,MECHANICAL,SMC,3
40,SMF INDUSTRIES LTD,9000128921,BELT;TIMING;420-HX25MM,BELT,,7
1,GIBS,9000127339,HEATER;CARTRIDGE;9.5X125MM;500 W;220 V,ELECTRICAL,,12
3,USMAN TRADE LINKERS,9000051606,"GLAND;CABLE;IRON;2""",ELECTRICAL,GENERAL ITEMS,2
40,SMF INDUSTRIES LTD,9000048377,BEARING;6309-2Z,BEARING,SKF,1
3,USMAN TRADE LINKERS,9000048141,BEARING;YAR 206-2F,BEARING,SKF,6
9,HINA PACKAGES MULTAN,9000063953,BELT;PLAIN;B 64,BELT,DONGAL,30
1,GIBS,9000060913,OIL SEAL;55X80X10,BEARING,SKF,11
6,KIMS,9000055708,CLOTH;UNIFORM,SAFETY EQUIPMENT,GENERAL ITEMS,335
40,SMF INDUSTRIES LTD,9000132277,UNIFORM;SKY BLUE;SUPERVISER MEDIUM,SAFETY EQUIPMENT,,31
19,VISION LAHORE,9000128393,VACCUM;CLEANER,ELECTRICAL,,1
4,SMF INDUSTRIES LTD # 02,9000050880,THIMBLE;U TYPE;ALUMINIUM;2.5MM,ELECTRICAL,GENERAL ITEMS,200
4,SMF INDUSTRIES LTD # 02,9000031562,OIL SEAL;28X48X8,BEARING,LOCAL,6
9,HINA PACKAGES MULTAN,9000055528,STAPLER;MEDIUM,STATIONARY,GENERAL ITEMS,14
24,EXPERT ADVERTISING LAHORE,9000115988,STAPLER;#10 HD-10N,STATIONARY,MAX,2
19,VISION LAHORE,9000134191,DOUBLE-NIPPLE;80.93C40-6462,ROLLAND PARTS,MAN ROLAND,7
40,SMF INDUSTRIES LTD,9000133126,LABCOAT;SKY BLUE;MALE;LARGE,SAFETY EQUIPMENT,,19
40,SMF INDUSTRIES LTD,9000129731,LAB;COAT;MALE;WHITE;XL,SAFETY EQUIPMENT,,18
6,KIMS,9000135606,HEATER;MICA BAND;175X75MM 230VX40OHM,ELECTRICAL,,4
4,SMF INDUSTRIES LTD # 02,9000023404,BRASS DEHLAI,MECHANICAL,GENERAL ITEMS,7.2
5,N.H FOODS MULTAN,9000131038,ELECTRO-PNEUMATIC EPL-WA2SN3TL,MECHANICAL,POWER GENEX,1
19,VISION LAHORE,9000132236,O RING;19219-92019904,BOBST PARTS,BAUMER,5
3,USMAN TRADE LINKERS,9000049482,OIL SEAL;35X47X7,BEARING,SKF,2
24,EXPERT ADVERTISING LAHORE,9000119384,INK ROLLER;RUBBERIZE;60MM,MECHANICAL,,1
24,EXPERT ADVERTISING LAHORE,9000119386,WATER ROLLER;RUBBERIZE;108MM,MECHANICAL,,5
19,VISION LAHORE,9000045451,BEARING;6005-2RSH/C3,BEARING,SKF,6
19,VISION LAHORE,9000135172,SUPPORT;009030610Z0100,IBERICA PARTS,IBERICA,4
9,HINA PACKAGES MULTAN,9000134813,SEAL;HYDRAULIC;55X71X10,MECHANICAL,,2
9,HINA PACKAGES MULTAN,9000095069,SEAL;O RING;90X3MM,MECHANICAL,,25
4,SMF INDUSTRIES LTD # 02,9000132742,CABLE TIE;CV-300S;WHITE,ELECTRICAL,KSS,9
40,SMF INDUSTRIES LTD,9000129614,BEARING;6005 2RSH,BEARING,SKF,5
19,VISION LAHORE,9000132051,BRIDGE;4 PIN;50 AMP,ELECTRICAL,,7
9,HINA PACKAGES MULTAN,9000070808,THIMBLE;SHROUD;70MM;BLACK,ELECTRICAL,,12
6,KIMS,9000136768,BELT TIMING;HTD 5MM-340,BELT,,14
6,KIMS,9000136453,PIN;FEEDING;PLANE TYPE,MECHANICAL,,80
40,SMF INDUSTRIES LTD,9000057081,SOCKET;UPVC;2'';SCH-80,BUILDING MATERIAL (E&M),IMPORTED,2
8,WATER VILLAGE,9000091524,SHEET;SWITCHES&SOCKETS;8+2,ELECTRICAL,PRIME,34
6,KIMS,9000060186,OIL SEAL;52X68X8,BEARING,LOCAL,4
6,KIMS,9000073365,OIL SEAL;68X90X10,BEARING,SKF,2
40,SMF INDUSTRIES LTD,9000053859,BOLT;L KEY;M.S;6MMX50MM,MECHANICAL,GENERAL ITEMS,50
3,USMAN TRADE LINKERS,9000115444,BEARING;6001-2Z,BEARING,XRL,7
3,USMAN TRADE LINKERS,9000055145,PIPE;AIR PRESSURE;6X4MM,MECHANICAL,FESTO,79
8,WATER VILLAGE,9000092412,RELAY;OVERLOAD;5-60 AMP,ELECTRICAL,SCHNEIDER,4
4,SMF INDUSTRIES LTD # 02,9000055734,TAPE;BARRIER;RED&WHITE,SAFETY EQUIPMENT,GENERAL ITEMS,24
28,VISION HATTAR ( INDUS ),9000074820,GOLI;LEARNING,TOOLS,,12
40,SMF INDUSTRIES LTD,9000023055,GEAR BEVEL,ESCOMAT FG # 5,GENERAL ITEMS,2
9,HINA PACKAGES MULTAN,9000039266,PLATE CLEANER,GENERAL,GENERAL ITEMS,26
9,HINA PACKAGES MULTAN,9000067382,TOOL;CRIMPING TOOL,TOOLS,BAY NET,1
9,HINA PACKAGES MULTAN,9000137990,GOLA;SILVER;GRIP WHEEL;FLEXO,MECHANICAL,,200
40,SMF INDUSTRIES LTD,9000138171,LAB COAT;OFFICER;WHITE;MEDIUM,SAFETY EQUIPMENT,,57
40,SMF INDUSTRIES LTD,9000051070,DUCT;PANEL;PVC; 25X40,ELECTRICAL,GENERAL ITEMS,40
19,VISION LAHORE,9000137958,GUIDE;OS;LATERAL;BSA0304117500,BOBST PARTS,BOBST,2
40,SMF INDUSTRIES LTD,9000135943,BELT;CNVR;PU;7400X1100X1.5MM;FOOD GRADE,BELT,HABASIT,1
6,KIMS,9000138330,TEE;PPRC;25MMX1/2,BUILDING MATERIAL (E&M),MEEZAN,10
8,WATER VILLAGE,9000063985,BELT;PLAIN;B 96,BELT,DONGAL,3
6,KIMS,9000091154,ASSEMBLY;TYPE WHEEL;DK-1100A,PRINTER,,4
9,HINA PACKAGES MULTAN,9000063755,BELT;PLAIN;B 124,BELT,DONGAL,5
24,EXPERT ADVERTISING LAHORE,9000139128,OIL SEAL;90X110X12,BEARING,IMPORTED,2
8,WATER VILLAGE,9000067896,INSECT KILLER;40 W;JPN-135,ELECTRICAL,SOGO,4
9,HINA PACKAGES MULTAN,9000048310,BEARING;629-2Z/C3,BEARING,SKF,5
40,SMF INDUSTRIES LTD,9000048335,BEARING;6303-2Z,BEARING,SKF,4
6,KIMS,9000023235,FOOT VALVE;1'',MECHANICAL,GENERAL ITEMS,2
40,SMF INDUSTRIES LTD,9000098526,"SHEET;NAMDA;2MMX60""WIDTH",MECHANICAL,,70
8,WATER VILLAGE,9000063681,BELT;PLAIN;A 38,BELT,DONGAL,2
3,USMAN TRADE LINKERS,9000073395,CHAIN LOCK;F/LINK;#120-I,MECHANICAL,,2
4,SMF INDUSTRIES LTD # 02,9000139657,BEARING;6205-2RS,BEARING,G&B,90
40,SMF INDUSTRIES LTD,9000136219,ADAPTER;LED;220VAC TO 82V DC;100W,ELECTRICAL,,5
6,KIMS,9000053446,"VALVE;BALL;S.S;3/4""",MECHANICAL,GENERAL ITEMS,8
40,SMF INDUSTRIES LTD,9000058835,BEARING;51205,BEARING,SKF,2
9,HINA PACKAGES MULTAN,9000120495,PAINT;CR ROADMARKING;YELLOW 20-LTR,BUILDING MATERIAL (E&M),MASTER,1
6,KIMS,9000141232,BEARING;16010,BEARING,FAG,2
6,KIMS,9000100724,POWER SUPPLY 12VDC 3A,ELECTRICAL,GENERAL ITEMS,4
6,KIMS,9000093423,BIB COCK;SINGLE;S.S,BUILDING MATERIAL (E&M),ILYAS,1
40,SMF INDUSTRIES LTD,9000136446,BELT;TIMING;HTD 8M 1000X35MM,BELT,,4
4,SMF INDUSTRIES LTD # 02,9000076896,"AIR CONN;STRAIGHT;S.S;MALE;8MMX1/8""",MECHANICAL,CHINA,38
8,WATER VILLAGE,9000055149,PIPE;AIR PRESSURE;10X6MM,MECHANICAL,FESTO,161
4,SMF INDUSTRIES LTD # 02,9000048369,BEARING;6308-2RS1/C3,BEARING,SKF,3
19,VISION LAHORE,9000055411,CABLE;POWER,COMPUTER/ I.T ACCESSORIES,GENERAL ITEMS,3
9,HINA PACKAGES MULTAN,9000090644,"DISK;BUFFING;FLAP;5""",MECHANICAL,JOSILI,67
6,KIMS,9000063988,BELT;PLAIN;B 99,BELT,DONGAL,1
9,HINA PACKAGES MULTAN,9000140405,FILTER;FUEL;P557440,MECHANICAL,DONALDSON,20
6,KIMS,9000076890,"AIR CONN;STRAIGHT;S.S;MALE;6MMX1/2""",MECHANICAL,CHINA,62
40,SMF INDUSTRIES LTD,9000142193,VALVE;MECHANICAL;W/LIMIT SWITCH;VZM-550,MECHANICAL,SHAKO,4
9,HINA PACKAGES MULTAN,9000062232,OIL;ENGINE;15W-40,OIL & LUBRICANTS,CAT,27
24,EXPERT ADVERTISING LAHORE,9000141831,"REEL;HOSE PIPE;1/2""X50'",MECHANICAL,LOT,3
40,SMF INDUSTRIES LTD,9000135958,BELT;GRIP;PU;L-1380XW-36XT-1.2MM;V STRIP-6/3-CUT,BELT,HABASIT,6
40,SMF INDUSTRIES LTD,9000136670,BELT;CNVR;PU;5300X120X1MM;FOOD GRADE,BELT,HABASIT,1
24,EXPERT ADVERTISING LAHORE,9000142479,FOOT FEEDER CD-102 C5.028.075F/02,HEIDELBERG PARTS,HEIDELBERG,1
19,VISION LAHORE,9000096407,BOX;TISSUE BOX,GENERAL,,1
40,SMF INDUSTRIES LTD,9000136098,BELT;TIMING;435-HX25MM,BELT,,4
6,KIMS,9000141275,PAINT;EMULSION;ASH WHITE;9001,BUILDING MATERIAL (E&M),BERGER,6
5,N.H FOODS MULTAN,9000141817,TAPE;TEFLON;19X15X0.20MM,BUILDING MATERIAL (E&M),,100
3,USMAN TRADE LINKERS,9000059876,RELAY;220V AC 14 PIN;FLAT,ELECTRICAL,FINDER,4
6,KIMS,9000119120,"CLAMP;C TYPE;4""",MECHANICAL,,1
8,WATER VILLAGE,9000058026,MOTOR;7.5-HP,ELECTRICAL,CHINA,1
6,KIMS,9000131543,PIPE;PPRC;32 MM;PN-20,BUILDING MATERIAL (E&M),POPULAR,19.3
9,HINA PACKAGES MULTAN,9000140045,"PIPE;HYDRAULIC;15'X3/8""",MECHANICAL,,4
4,SMF INDUSTRIES LTD # 02,9000063767,BELT;PLAIN;B 162,BELT,DONGAL,11
1,GIBS,9000117892,SUCKER;SOLDER,TOOLS,CHINA,1
24,EXPERT ADVERTISING LAHORE,9000129543,RUBBER;COMPRASSOR;SMALL,MECHANICAL,,2
9,HINA PACKAGES MULTAN,9000086780,CAN;OIL;PLASTIC;SMALL,MECHANICAL,,15
1,GIBS,9000098568,GEAR BOX;PLANETARY;1X20 RATIO,MECHANICAL,,2
6,KIMS,9000084904,HEATER;CARTRIDGE;9.5X125MM;400 W,ELECTRICAL,,5
4,SMF INDUSTRIES LTD # 02,9000050069,OIL SEAL;55 X 70 X10,BEARING,LOCAL,5
24,EXPERT ADVERTISING LAHORE,9000143837,PAPER WEDGE;200X80X25MM 11173,MECHANICAL,CHINA,10
40,SMF INDUSTRIES LTD,9000141001,END CAP; AIR CYLINDER;DSBC-80-100-PPVA-N3,MECHANICAL,FESTO,4
4,SMF INDUSTRIES LTD # 02,9000138309,BEARING;BRACKET;UCF 204/H,BEARING,SKF,4
3,USMAN TRADE LINKERS,9000069722,OIL SEAL;30X45X7,BEARING,SKF,6
6,KIMS,9000065040,DRILL BIT;M.S;1.5MM,TOOLS,DORMER,11
8,WATER VILLAGE,9000048369,BEARING;6308-2RS1/C3,BEARING,SKF,2
9,HINA PACKAGES MULTAN,9000145001,RELAY;SOLID STATE;MGR-1-D4840,ELECTRICAL,,2
4,SMF INDUSTRIES LTD # 02,9000113821,BEARING;32006X,BEARING,TIMKEN,2
3,USMAN TRADE LINKERS,9000019721,BEARING;30304,BEARING,LOCAL,2
40,SMF INDUSTRIES LTD,9000139745,AIR CYLINDER;DFM-40-80-B-PPV-A-GF;10BAR,MECHANICAL,FESTO,2
40,SMF INDUSTRIES LTD,9000141376,SEAL KIT;AIR CYLINDER;ADVU-50-80-A-P-A,MECHANICAL,FESTO,3
19,VISION LAHORE,9000140542,SHIRT;TAGGING,SAFETY EQUIPMENT,,4
19,VISION LAHORE,9000145702,POLY BAG;HD 30X40,GENERAL,,254.48
40,SMF INDUSTRIES LTD,9000087557,THIMBLE;O TYPE;COPPER;185MM,ELECTRICAL,,48
72,FLOUR MILLS,9000145844,THREAD REEL 250G,REEL,GENERAL ITEMS,400
72,FLOUR MILLS,9000099799,"POLY BAG;ZIP LOCK;7""X9""",GENERAL,,9.5
40,SMF INDUSTRIES LTD,9000148396,BEARING;32218;USED,BEARING,LOT,8
6,KIMS,9000083615,STAPLER;HD-50 R,STATIONARY,MAX,4
40,SMF INDUSTRIES LTD,9000063938,BELT;PLAIN;B 49,BELT,DONGAL,6
3,USMAN TRADE LINKERS,9000053220,"REDUCER;S.S;2""X3"";G#304",MECHANICAL,GENERAL ITEMS,1
40,SMF INDUSTRIES LTD,9000142659,SHOES;SAFETY;#44,SAFETY EQUIPMENT,BULWARK,1
40,SMF INDUSTRIES LTD,9000135568,PLATE;S.S;ROUND;95X4MM;G-304,MECHANICAL,,2
72,FLOUR MILLS,9000147662,DIGITAL AMMETER D96EA5PROG05H 5A-600V,ELECTRICAL,GENERAL ITEMS,12
72,FLOUR MILLS,9000147663,MACHINE SEWING TYPE:50224F,ELECTRICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000146748,SOLUTION SCL 500,MECHANICAL,GENERAL ITEMS,5
72,FLOUR MILLS,9000146817,OUTLET SLEEVE DIA.150X300 MM. 91050031,MECHANICAL,GENERAL ITEMS,4
72,FLOUR MILLS,9000146962,POLYPROPYLENE BUCKET TYPE 300 YS300/ETS4A,MECHANICAL,GENERAL ITEMS,135
72,FLOUR MILLS,9000146985,PLATE+SHOCK ABSORBER+LOAD CELL YPFH3T0015SA,MECHANICAL,GENERAL ITEMS,1
28,VISION HATTAR ( INDUS ),9000095536,TEE;PPRC;63 MM,BUILDING MATERIAL (E&M),POLYDEX,7
72,FLOUR MILLS,9000147369,BREAKER S00 3P 1.8-2.5A Y3RV2011-1CA20,ELECTRICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147370,BREAKER S00 3P 2.2-3.2A Y3RV2011-1DA20,ELECTRICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147231,CROCHET AS26-XA YJUKAS26XA,MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000146944,ADAPTER 1/8 0-2 YH150B00005,ELECTRICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147308,PAD CODE M0421051 YM0421051,MECHANICAL,GENERAL ITEMS,4
72,FLOUR MILLS,9000147321,MOTOR 6 KW. YX100A00270,ELECTRICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147393,SITOP PSU300S 40A Y6EP1437-2BA20,ELECTRICAL,SIEMENS,1
72,FLOUR MILLS,9000147183,MANOMETER 2000-20CM - DWYER 8975A007,ELECTRICAL,GENERAL ITEMS,6
40,SMF INDUSTRIES LTD,9000144100,BELT;FLATE;480X18X2MM,BELT,,2
72,FLOUR MILLS,9000146884,SEALING UNIT KIT CODE 180682000 Y180682000,MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147082,LEFT SUPPORT F/REGULATING KNOB 910338780002S,MECHANICAL,GENERAL ITEMS,4
72,FLOUR MILLS,9000147250,BEARING Y21105/WGL20/03,BEARING,GENERAL ITEMS,2
72,FLOUR MILLS,9000147257,BEARING Y21105/WGL40/03,BEARING,GENERAL ITEMS,2
72,FLOUR MILLS,9000147260,LOWER SLEEVE Y21105/WGL40/07,MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147161,BUSHING D:50/40 MM L:40 MM. 7801A970,MECHANICAL,GENERAL ITEMS,4
72,FLOUR MILLS,9000147275,DUST SLEEVE Y21105/TP/013,MECHANICAL,GENERAL ITEMS,1
1,GIBS,9000147729,PLC;KV-16 R,ELECTRICAL,CHINA,1
19,VISION LAHORE,9000145273,PLATE;80.04K30-0022,ROLLAND PARTS,MAN ROLAND,4
19,VISION LAHORE,9000145776,UNIFORM;QUALITY;(WHITE SHIRT/PARROT GREEN COLLAR),SAFETY EQUIPMENT,,2
8,WATER VILLAGE,9000135422,"HOOK;FAN;5""",MECHANICAL,,9
40,SMF INDUSTRIES LTD,9000139206,AIRHEAD;NOZZLE;PART#118-10A;TSA-800,MECHANICAL,DUBOR,10
40,SMF INDUSTRIES LTD,9000139207,AIRHEAD;NOZZLE;PART#118-10B;TSA-800,MECHANICAL,DUBOR,10
40,SMF INDUSTRIES LTD,9000139211,ATTACHED PIECE;NOZZLE;PART#118-13B;TSA-800,MECHANICAL,DUBOR,2
40,SMF INDUSTRIES LTD,9000139217,STUFFING BOX;NOZZLE;PART#118-16;TSA-800,MECHANICAL,DUBOR,10
40,SMF INDUSTRIES LTD,9000139219,CONTROL PISTON;NOZZLE;PART#118-18;TSA-800,MECHANICAL,DUBOR,20
72,FLOUR MILLS,9000065578,DRILL BIT;HSS;5MM,TOOLS,DORMER,11
40,SMF INDUSTRIES LTD,9000049567,OIL SEAL;45X75X10,BEARING,SKF,1
72,FLOUR MILLS,9000020012,BEARING BUSH H318,BEARING,LOCAL,4
72,FLOUR MILLS,9000102469,BEARING;6208-2RS,BEARING,A&B,4
40,SMF INDUSTRIES LTD,9000058494,MOTOR;4-HP,ELECTRICAL,LOT,1
19,VISION LAHORE,9000149334,FAN;DV6248/2TDP48V,ELECTRICAL,,8
9,HINA PACKAGES MULTAN,9000019527,BEARING;6205,BEARING,LOCAL,70
19,VISION LAHORE,9000138817,STRIP;PLASTIC 7'',MECHANICAL,LOCAL,190
40,SMF INDUSTRIES LTD,9000143008,SEAL KIT;AIR CYLINDER;DSBC-80-60-PPVA-N3,MECHANICAL,FESTO,1
28,VISION HATTAR ( INDUS ),9000145606,"SOCKET;PPRC;32MMX3/4""",BUILDING MATERIAL (E&M),POPULAR,5
4,SMF INDUSTRIES LTD # 02,9000112632,BEARING;6004-2RS,BEARING,G&B,33
19,VISION LAHORE,9000111417,DRILL BIT;M.S;10MM,TOOLS,SJL,5
1,GIBS,9000027057,BLEACHING POWDER,GENERAL,,25
40,SMF INDUSTRIES LTD,9000149304,RECTIFIER;CONTROL;CARD;UPS;MHT250,MECHANICAL,RIELLO,1
9,HINA PACKAGES MULTAN,9000148520,WHEEL;GRINDING;SLITTER SCORRER;50X16MM,MECHANICAL,,132
8,WATER VILLAGE,9000118723,DUCT;PLAIN;PVC;16X25,ELECTRICAL,GM,120
24,EXPERT ADVERTISING LAHORE,9000149930,EXPERT LOGO SS 24GUAGE,MECHANICAL,,1
24,EXPERT ADVERTISING LAHORE,9000150257,CABLE;P1420440,KBA PARTS,KBA,1
24,EXPERT ADVERTISING LAHORE,9000149937,"DISK;CUTTING;4""X1MM",MECHANICAL,JOSILI,200
